input_length,exact_match,char_edit_dist,token_edit_dist,accept_rate_1
857,0,13,556,0.5997
857,0,6,549,0.6054
860,0,18,558,0.5933
860,1,0,540,0.614
862,0,2,540,0.6112
863,0,12,549,0.6047
864,1,0,536,0.6076
864,0,10,550,0.6011
865,0,8,543,0.6061
865,1,0,535,0.6119
865,0,8,541,0.609
866,1,0,534,0.6112
866,1,0,534,0.609
866,1,0,534,0.6112
867,1,0,533,0.6119
867,0,14,549,0.6119
868,0,1,533,0.6119
868,1,0,532,0.6197
868,0,20,568,0.5911
868,0,24,534,0.6247
868,1,0,532,0.6104
868,1,0,532,0.6197
869,1,0,531,0.614
869,0,12,544,0.5997
869,0,2,533,0.6119
869,0,4,537,0.6104
870,0,8,538,0.6169
870,1,0,530,0.6154
871,0,2,533,0.6076
871,1,0,529,0.6162
872,1,0,528,0.6226
872,1,0,528,0.619
872,1,0,528,0.6226
872,0,4,536,0.6069
873,0,10,537,0.6104
873,0,4,531,0.6183
873,0,27,551,0.6019
874,0,3,532,0.6112
874,1,0,526,0.6233
874,1,0,526,0.6176
874,0,923,526,0.6176
874,0,9,535,0.6133
875,0,2,527,0.6083
875,0,33,564,0.604
875,1,0,525,0.6197
876,1,0,524,0.6254
876,1,0,524,0.6254
876,0,2,528,0.6154
876,0,3,526,0.6176
876,0,4,528,0.6169
876,0,16,540,0.6133
877,0,8,531,0.6162
877,0,4,527,0.6183
877,1,0,523,0.6197
878,0,4,526,0.6169
878,0,4,526,0.6212
878,0,554,529,0.9621
878,0,4,526,0.6197
878,1,0,522,0.6262
878,1,0,522,0.6269
878,1,0,522,0.6269
878,1,0,522,0.6262
879,1,0,521,0.619
879,1,0,521,0.6204
879,0,4,527,0.6162
879,0,62,572,0.5983
880,1,0,520,0.6276
880,0,3,520,0.6197
880,1,0,520,0.6283
880,0,6,524,0.6183
880,1,0,520,0.6269
881,1,0,519,0.6262
881,1,0,519,0.6197
882,1,0,518,0.6297
882,0,2,520,0.6254
882,0,10,528,0.6219
882,1,0,518,0.6297
882,1,0,518,0.6297
882,1,0,518,0.619
882,1,0,518,0.6297
882,0,4,522,0.6197
882,0,10,530,0.6147
882,1,0,518,0.619
882,0,2,520,0.6254
882,0,34,528,0.6204
883,1,0,517,0.6219
883,0,14,532,0.6154
883,0,11,524,0.624
884,1,0,516,0.6312
884,1,0,516,0.6312
884,1,0,516,0.6312
884,1,0,516,0.6312
884,0,23,516,0.6355
884,0,14,534,0.619
884,1,0,516,0.6305
884,1,0,516,0.6312
884,1,0,516,0.6312
884,0,18,516,0.624
884,1,0,516,0.6312
884,0,2,518,0.619
885,1,0,515,0.6197
885,0,4,523,0.6176
885,0,24,541,0.6226
885,1,0,515,0.6219
885,0,25,540,0.6183
886,1,0,514,0.6326
886,0,9,525,0.6197
886,1,0,514,0.6319
886,1,0,514,0.6326
886,1,0,514,0.6326
886,1,0,514,0.6254
886,0,3,519,0.6297
887,1,0,513,0.6247
888,1,0,512,0.634
888,1,0,512,0.6326
888,1,0,512,0.6269
888,1,0,512,0.634
888,0,9,512,0.6297
888,0,10,528,0.6169
888,1,0,512,0.6254
888,1,0,512,0.634
890,1,0,510,0.6355
890,1,0,510,0.6355
890,1,0,510,0.6347
890,1,0,510,0.6347
890,1,0,510,0.6355
890,0,1,511,0.6283
890,1,0,510,0.6355
890,1,0,510,0.6355
890,1,0,510,0.6355
890,0,23,510,0.6397
890,1,0,510,0.6355
891,1,0,509,0.6297
892,1,0,508,0.6369
892,0,1,510,0.6333
892,0,37,540,0.6169
892,0,19,542,0.609
892,0,23,508,0.6405
892,1,0,508,0.6369
892,1,0,508,0.6369
892,0,6,511,0.6347
892,0,3,513,0.624
892,0,16,508,0.6405
893,1,0,507,0.6262
893,1,0,507,0.6312
893,1,0,507,0.629
894,1,0,506,0.6383
894,0,1,507,0.6376
894,1,0,506,0.6376
894,1,0,506,0.6383
894,1,0,506,0.6383
894,1,0,506,0.6326
894,1,0,506,0.6383
894,1,0,506,0.6369
894,0,12,524,0.6226
894,1,0,506,0.6369
894,1,0,506,0.6383
895,0,2,509,0.6269
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.639
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.6397
896,0,2,508,0.6283
896,1,0,504,0.6397
896,0,6,504,0.6305
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.6397
896,1,0,504,0.639
896,1,0,504,0.6397
897,0,10,513,0.6355
897,0,17,524,0.6233
897,0,4,507,0.6297
898,1,0,502,0.6412
898,1,0,502,0.6412
898,1,0,502,0.6412
898,0,1728,502,0.9643
898,0,2,504,0.6319
898,1,0,502,0.6412
898,1,0,502,0.6412
898,1,0,502,0.6412
898,0,1,503,0.6397
898,1,0,502,0.6412
898,1,0,502,0.6405
898,0,3,505,0.6297
898,1,0,502,0.6405
899,1,0,501,0.6355
899,0,6,507,0.6333
900,0,5,503,0.6412
900,1,0,500,0.6426
900,1,0,500,0.6419
900,1,0,500,0.6426
900,1,0,500,0.6426
900,1,0,500,0.6426
900,1,0,500,0.6426
900,1,0,500,0.6419
900,1,0,500,0.6426
900,1,0,500,0.6419
900,1,0,500,0.6426
900,0,4,508,0.6297
900,1,0,500,0.6426
900,1,0,500,0.6426
900,1,0,500,0.6426
903,1,0,497,0.6319
906,0,4,498,0.6369
907,1,0,493,0.6447
908,1,0,492,0.6483
910,1,0,490,0.6419
911,0,7,491,0.639
912,0,18,516,0.634
912,0,1,489,0.6505
912,1,0,488,0.6512
914,0,97,546,0.6426
914,0,2,488,0.6476
914,0,17,505,0.6419
914,1,0,486,0.6526
914,1,0,486,0.6433
915,1,0,485,0.649
915,0,17,494,0.6405
915,0,28,513,0.6419
916,1,0,484,0.654
916,0,2,486,0.6447
916,0,4,488,0.6455
916,0,35,514,0.644
918,0,3,488,0.6447
918,1,0,482,0.6555
919,0,8,493,0.6397
919,1,0,481,0.6505
920,1,0,480,0.6455
920,0,10,484,0.6469
920,1,0,480,0.6569
920,1,0,480,0.6555
921,1,0,479,0.6483
921,0,12,489,0.6469
921,0,4,483,0.6462
921,1,0,479,0.6497
921,0,9,488,0.6455
922,1,0,478,0.6583
922,1,0,478,0.649
922,0,11,483,0.6512
922,1,0,478,0.6469
922,0,34,509,0.6383
924,0,25,480,0.6633
924,1,0,476,0.6598
924,1,0,476,0.6519
924,1,0,476,0.659
924,0,3,476,0.6483
924,0,6,482,0.649
925,0,10,495,0.6433
925,0,522,475,0.9685
926,1,0,474,0.6612
926,1,0,474,0.6612
926,1,0,474,0.6612
926,1,0,474,0.6612
926,0,5,479,0.6505
928,0,5,473,0.659
928,1,0,472,0.6619
928,0,2,474,0.6533
928,1,0,472,0.6626
928,1,0,472,0.6626
928,0,2,476,0.6533
928,0,2,472,0.6526
929,0,6,475,0.6555
929,1,0,471,0.6548
929,0,12,485,0.6419
930,1,0,470,0.664
930,1,0,470,0.664
930,1,0,470,0.664
930,0,25,500,0.6469
930,1,0,470,0.6633
930,1,0,470,0.664
931,0,9,478,0.6505
932,1,0,468,0.6626
932,1,0,468,0.6655
932,1,0,468,0.6655
932,1,0,468,0.6655
932,1,0,468,0.6655
932,1,0,468,0.6655
932,1,0,468,0.6655
932,1,0,468,0.6555
932,1,0,468,0.6648
933,1,0,467,0.6569
933,0,935,485,0.6469
934,1,0,466,0.6669
934,1,0,466,0.6669
934,1,0,466,0.6669
934,1,0,466,0.6669
934,1,0,466,0.6669
934,0,7,473,0.659
934,1,0,466,0.6669
935,0,2,467,0.6612
936,1,0,464,0.6555
936,1,0,464,0.6683
936,1,0,464,0.6683
936,1,0,464,0.6683
936,1,0,464,0.6683
936,1,0,464,0.6683
936,1,0,464,0.6669
936,0,3,464,0.6605
936,0,5,468,0.6569
936,1,0,464,0.6683
936,0,26,490,0.6562
936,1,0,464,0.6683
936,1,0,464,0.6683
937,0,8,473,0.6526
937,1,0,463,0.6662
937,0,21,475,0.6505
938,1,0,462,0.6583
938,1,0,462,0.6698
938,0,4,466,0.659
938,1,0,462,0.6698
938,1,0,462,0.6698
938,0,6,468,0.664
938,0,67,500,0.6555
938,0,16,483,0.6505
938,0,470,470,0.9786
938,1,0,462,0.6698
938,1,0,462,0.6698
938,1,0,462,0.669
938,1,0,462,0.669
938,1,0,462,0.6698
938,1,0,462,0.6698
938,1,0,462,0.6698
939,0,20,481,0.6562
939,0,6,469,0.6605
940,1,0,460,0.6712
940,0,1,462,0.6683
940,1,0,460,0.6705
940,1,0,460,0.6705
940,1,0,460,0.6712
940,1,0,460,0.6712
940,0,1,462,0.6562
940,1,0,460,0.6705
941,0,2,461,0.659
941,0,3,464,0.6626
942,0,4,462,0.6669
942,1,0,458,0.6726
942,1,0,458,0.6726
942,1,0,458,0.6655
942,0,2,460,0.6726
942,1,0,458,0.6662
942,1,0,458,0.6726
943,0,4,461,0.6662
943,0,4,463,0.6626
943,0,9,466,0.6619
944,1,0,456,0.6741
944,1,0,456,0.6733
944,1,0,456,0.6741
944,1,0,456,0.6741
944,0,12,456,0.6755
944,0,13,458,0.6726
944,1,0,456,0.6676
944,1,0,456,0.6669
944,1,0,456,0.6741
944,1,0,456,0.6741
944,1,0,456,0.6741
944,0,4,460,0.6669
945,0,463,463,0.9843
945,0,6,461,0.6583
945,0,6,463,0.659
946,1,0,454,0.6755
946,1,0,454,0.6748
946,1,0,454,0.6755
946,1,0,454,0.6755
946,1,0,454,0.6755
946,1,0,454,0.6755
946,0,1,455,0.6669
946,0,16,454,0.6783
946,1,0,454,0.6755
946,1,0,454,0.6676
946,1,0,454,0.6676
946,1,0,454,0.6755
946,1,0,454,0.6755
946,0,5,454,0.6669
946,1,0,454,0.6755
947,1,0,453,0.6676
947,1,0,453,0.6662
947,0,6,453,0.6676
948,1,0,452,0.6769
948,1,0,452,0.6769
948,0,2,456,0.669
948,1,0,452,0.6769
948,0,1,452,0.6662
948,0,2,456,0.6719
948,1,0,452,0.6769
948,1,0,452,0.6769
948,1,0,452,0.6769
948,1,0,452,0.6769
948,0,27,458,0.6791
948,1,0,452,0.6762
948,1,0,452,0.6762
948,1,0,452,0.6769
948,1,0,452,0.6769
948,1,0,452,0.6769
948,1,0,452,0.6769
948,1,0,452,0.669
949,0,6,457,0.6612
949,1,0,451,0.6698
949,0,8,459,0.6705
950,0,2,452,0.6669
950,1,0,450,0.6776
950,1,0,450,0.6783
950,1,0,450,0.6783
950,0,1127,452,0.9235
950,0,11,454,0.6719
950,1,0,450,0.6776
950,1,0,450,0.6769
950,1,0,450,0.6776
950,1,0,450,0.6783
950,0,4,450,0.6748
950,1,0,450,0.6783
950,1,0,450,0.6783
955,0,254,647,0.569
958,0,468,442,0.9378
960,1,0,440,0.6855
962,0,39,495,0.6512
963,0,2,441,0.6769
963,0,17,441,0.6791
964,1,0,436,0.6883
965,1,0,435,0.6762
965,0,2,439,0.6762
965,0,78,517,0.659
966,1,0,434,0.6783
966,0,4,438,0.6805
966,0,14,447,0.6741
967,0,9,451,0.6655
967,0,6,433,0.6841
968,1,0,432,0.6841
968,0,15,452,0.6733
968,1,0,432,0.6798
969,0,22,453,0.6833
969,0,584,437,0.6819
969,1,0,431,0.6862
970,0,14,454,0.6712
970,0,4,434,0.6869
970,1,0,430,0.6926
970,0,37,449,0.6848
970,1,0,430,0.6926
970,1,0,430,0.6841
971,0,15,429,0.6841
972,0,17,434,0.6755
972,1,0,428,0.6941
972,1,0,428,0.6941
972,1,0,428,0.6926
972,0,24,441,0.6876
972,1,0,428,0.6941
972,1,0,428,0.6941
973,0,6,431,0.6862
973,0,28,459,0.6719
973,0,27,427,0.7041
974,1,0,426,0.6955
974,0,11,437,0.6869
974,1,0,426,0.6948
974,0,15,444,0.6791
974,0,6,426,0.6969
974,0,21,435,0.6848
974,1,0,426,0.6891
974,1,0,426,0.6955
974,0,20,445,0.6776
974,0,2,428,0.6819
975,1,0,425,0.6883
975,0,14,436,0.6891
976,1,0,424,0.6969
976,0,66,494,0.6741
976,0,8,434,0.6919
976,0,9,424,0.6905
977,0,2,427,0.6869
977,1,0,423,0.6848
978,1,0,422,0.6984
978,1,0,422,0.6984
978,0,23,422,0.7026
978,1,0,422,0.6984
979,0,484,480,0.9521
979,0,4,425,0.6905
979,0,4,423,0.6862
979,1,0,421,0.6869
980,1,0,420,0.6998
980,1,0,420,0.6991
980,0,8,428,0.6941
980,1,0,420,0.6991
980,1,0,420,0.6998
981,1,0,419,0.6912
981,1,0,419,0.6891
981,0,2,423,0.6883
981,0,4,423,0.6934
981,0,6,425,0.6876
981,0,21,427,0.6876
982,0,19,439,0.6862
982,1,0,418,0.7012
982,1,0,418,0.7012
982,0,2,420,0.6934
982,1,0,418,0.7005
982,1,0,418,0.7012
982,1,0,418,0.7012
983,0,8,423,0.6891
983,1,0,417,0.6948
984,1,0,416,0.7026
984,0,12,428,0.6976
984,1,0,416,0.7026
984,0,5,416,0.7019
984,0,15,433,0.6841
984,1,0,416,0.7026
986,1,0,414,0.7041
986,1,0,414,0.7034
986,1,0,414,0.7041
986,1,0,414,0.7034
986,0,21,415,0.7026
986,1,0,414,0.6955
986,1,0,414,0.7019
986,1,0,414,0.7041
987,0,1,413,0.6955
987,0,15,422,0.6941
987,0,2,417,0.6905
987,0,2,413,0.6969
987,1,0,413,0.6984
988,1,0,412,0.7055
988,1,0,412,0.7055
988,0,4,416,0.6976
988,0,8,421,0.6912
988,1,0,412,0.7055
988,1,0,412,0.7055
988,1,0,412,0.7048
988,1,0,412,0.7055
988,1,0,412,0.7055
988,0,459,416,0.9721
988,1,0,412,0.7055
988,1,0,412,0.7055
988,0,4,416,0.6905
989,1,0,411,0.6998
989,0,959,411,0.6969
989,0,29,437,0.6955
989,1,0,411,0.6962
989,1,0,411,0.7026
990,1,0,410,0.7069
990,1,0,410,0.7069
990,0,21,430,0.6955
990,1,0,410,0.7062
990,0,1,411,0.7055
990,0,2,412,0.7041
990,1,0,410,0.7069
990,1,0,410,0.7062
990,1,0,410,0.6962
990,1,0,410,0.7069
990,0,4,410,0.7055
990,1,0,410,0.7062
990,1,0,410,0.7069
990,1,0,410,0.7069
990,0,10,414,0.7019
990,1,0,410,0.7069
990,1,0,410,0.7062
991,1,0,409,0.6969
991,1,0,409,0.6998
991,1,0,409,0.7019
992,1,0,408,0.7084
992,1,0,408,0.7084
992,1,0,408,0.7084
992,1,0,408,0.7076
992,1,0,408,0.7084
993,0,36,447,0.6891
993,0,8,411,0.6969
993,0,1,408,0.6934
993,0,3,407,0.7026
993,1,0,407,0.6998
993,0,56,465,0.6919
994,0,28,446,0.6841
994,0,1,408,0.7069
994,0,9,416,0.7005
994,1,0,406,0.7098
994,1,0,406,0.7091
994,1,0,406,0.7098
994,1,0,406,0.7098
994,1,0,406,0.7098
994,1,0,406,0.7098
994,0,29,432,0.6869
994,0,610,406,0.7019
994,1,0,406,0.7098
995,0,2,405,0.6976
995,1,0,405,0.7048
995,0,26,435,0.6883
995,0,442,442,0.96
995,1,0,405,0.7041
996,1,0,404,0.7112
996,1,0,404,0.7112
996,1,0,404,0.7112
996,1,0,404,0.7112
996,1,0,404,0.7112
996,0,1,406,0.7034
996,0,1,406,0.7076
996,1,0,404,0.7112
996,0,1,404,0.6976
996,1,0,404,0.7112
996,0,1,405,0.7041
996,1,0,404,0.7112
996,1,0,404,0.7112
997,1,0,403,0.7026
997,0,4,407,0.7062
998,1,0,402,0.7127
998,1,0,402,0.7119
998,1,0,402,0.7127
998,0,5,402,0.7048
998,0,4,408,0.7069
998,0,8,403,0.7112
998,1,0,402,0.7127
999,0,24,441,0.6819
1000,0,410,408,0.955
1000,1,0,400,0.7141
1000,1,0,400,0.7141
1000,1,0,400,0.7034
1000,1,0,400,0.7141
1000,1,0,400,0.7041
1000,1,0,400,0.7141
1000,1,0,400,0.7141
1000,0,1,402,0.7105
1000,0,1,401,0.6998
1000,0,49,447,0.6955
1000,1,0,400,0.7141
1000,1,0,400,0.7041
1000,1,0,400,0.7134
1000,1,0,400,0.7141
1002,0,2,400,0.7127
1003,0,37,417,0.6948
1004,1,0,396,0.7169
1004,0,18,416,0.6976
1006,1,0,394,0.7091
1006,0,40,435,0.6941
1007,0,22,409,0.7091
1007,1,0,393,0.7105
1008,0,33,429,0.6733
1008,1,0,392,0.7198
1008,0,8,402,0.6969
1009,0,4,391,0.7119
1010,1,0,390,0.7212
1010,0,3,393,0.7119
1011,0,784,393,0.7105
1012,1,0,388,0.7155
1012,1,0,388,0.7227
1012,1,0,388,0.7227
1012,1,0,388,0.7112
1013,0,783,395,0.7119
1013,0,23,403,0.7026
1014,0,5,386,0.7155
1014,1,0,386,0.7205
1015,0,2,387,0.7155
1015,0,2,389,0.7134
1016,1,0,384,0.7255
1016,0,5,390,0.7091
1017,0,10,392,0.7112
1017,1,0,383,0.7219
1018,1,0,382,0.7169
1018,0,19,387,0.7269
1018,1,0,382,0.7191
1018,0,8,392,0.7148
1018,0,43,459,0.6705
1018,1,0,382,0.7269
1018,1,0,382,0.7269
1020,1,0,380,0.7277
1021,0,5,385,0.7155
1021,1,0,379,0.7248
1022,1,0,378,0.7212
1022,0,5,383,0.7155
1022,1,0,378,0.7298
1022,1,0,378,0.7298
1022,1,0,378,0.7191
1023,1,0,377,0.7205
1023,1,0,377,0.7219
1023,0,3,382,0.7155
1024,1,0,376,0.7312
1024,0,6,382,0.7119
1024,0,10,380,0.7177
1024,0,3,378,0.7198
1024,1,0,376,0.7298
1024,1,0,376,0.7234
1025,0,4,375,0.7269
1025,0,28,403,0.7212
1026,1,0,374,0.7327
1026,0,393,384,0.7184
1026,1,0,374,0.7327
1026,0,3,381,0.7262
1026,1,0,374,0.7227
1026,0,32,408,0.7062
1026,1,0,374,0.732
1027,0,5,379,0.7212
1027,0,1,373,0.7262
1028,1,0,372,0.7334
1028,1,0,372,0.7334
1028,0,18,380,0.7241
1028,1,0,372,0.7334
1028,1,0,372,0.7341
1029,0,51,412,0.732
1030,1,0,370,0.7269
1030,1,0,370,0.7348
1030,1,0,370,0.7355
1030,0,2,375,0.7334
1030,1,0,370,0.7355
1030,0,8,376,0.7155
1030,1,0,370,0.7355
1030,1,0,370,0.7298
1030,0,14,384,0.7227
1030,1,0,370,0.7355
1030,1,0,370,0.7355
1031,0,15,396,0.7098
1032,0,4,372,0.7284
1032,1,0,368,0.737
1032,0,38,400,0.7148
1032,1,0,368,0.7355
1032,1,0,368,0.7305
1032,1,0,368,0.7305
1032,0,18,370,0.7398
1033,0,2,369,0.7262
1033,0,29,396,0.7205
1033,1,0,367,0.7341
1033,0,6,367,0.7255
1034,1,0,366,0.7384
1034,0,6,378,0.7219
1034,1,0,366,0.7384
1034,0,2,368,0.7377
1034,0,4,370,0.7312
1034,1,0,366,0.7384
1034,1,0,366,0.7384
1034,1,0,366,0.7377
1034,0,2,370,0.7284
1034,1,0,366,0.7291
1035,0,12,379,0.7284
1035,0,2,369,0.7262
1035,0,9,374,0.732
1036,1,0,364,0.7398
1036,1,0,364,0.7398
1036,1,0,364,0.7384
1037,1,0,363,0.732
1037,1,0,363,0.7277
1038,1,0,362,0.7405
1038,1,0,362,0.7412
1038,1,0,362,0.7412
1038,1,0,362,0.7412
1038,0,6,362,0.732
1038,1,0,362,0.7412
1038,0,9,372,0.7298
1038,1,0,362,0.7398
1038,1,0,362,0.7412
1039,0,6,369,0.7219
1039,1,0,361,0.7341
1039,0,383,383,0.9757
1040,1,0,360,0.7427
1040,1,0,360,0.7427
1040,1,0,360,0.742
1040,1,0,360,0.7427
1040,1,0,360,0.7427
1040,1,0,360,0.742
1040,1,0,360,0.7427
1040,1,0,360,0.7327
1040,1,0,360,0.7427
1040,0,26,364,0.742
1040,1,0,360,0.7427
1040,1,0,360,0.7427
1041,0,8,371,0.7284
1041,0,4,365,0.7284
1041,0,2,361,0.7334
1041,0,23,393,0.7169
1041,0,281,546,0.6176
1042,1,0,358,0.7441
1042,0,13,377,0.7198
1042,1,0,358,0.7441
1042,0,23,358,0.7484
1042,1,0,358,0.7441
1042,1,0,358,0.7441
1042,0,2,362,0.7334
1042,1,0,358,0.7441
1042,1,0,358,0.7441
1042,1,0,358,0.7441
1043,0,6,363,0.7377
1043,0,16,373,0.7312
1043,0,4,365,0.7284
1043,1,0,357,0.7362
1043,0,15,372,0.7327
1044,1,0,356,0.7455
1044,1,0,356,0.7455
1044,1,0,356,0.7455
1044,1,0,356,0.7455
1044,0,2,358,0.7427
1044,1,0,356,0.7448
1044,0,6,364,0.7412
1044,1,0,356,0.7455
1044,1,0,356,0.7398
1045,1,0,355,0.7362
1045,1,0,355,0.7405
1045,0,2,357,0.7405
1046,1,0,354,0.7462
1046,1,0,354,0.747
1046,1,0,354,0.7462
1046,1,0,354,0.747
1046,1,0,354,0.747
1046,0,16,358,0.7462
1046,1,0,354,0.747
1046,0,4,358,0.7348
1046,0,2,356,0.7462
1046,1,0,354,0.7334
1046,1,0,354,0.747
1046,0,4,358,0.7312
1047,1,0,353,0.7362
1047,0,12,365,0.7312
1048,1,0,352,0.7484
1048,1,0,352,0.7484
1048,1,0,352,0.7412
1048,1,0,352,0.7477
1048,0,14,374,0.7241
1048,1,0,352,0.7477
1048,0,12,352,0.7398
1048,1,0,352,0.7477
1048,0,2,356,0.7448
1048,1,0,352,0.7477
1048,1,0,352,0.7484
1048,1,0,352,0.7477
1048,0,2,356,0.737
1049,0,6,353,0.7405
1050,1,0,350,0.7384
1050,1,0,350,0.7491
1050,1,0,350,0.7498
1050,1,0,350,0.7498
1050,1,0,350,0.742
1050,1,0,350,0.7498
1050,0,12,364,0.7348
1050,0,11,358,0.7427
1050,1,0,350,0.7384
1050,1,0,350,0.7498
1050,1,0,350,0.7498
1050,1,0,350,0.7498
1050,1,0,350,0.7498
1053,0,4,353,0.7341
1053,0,374,357,0.9521
1056,0,4,348,0.737
1056,1,0,344,0.7434
1056,0,2,348,0.7455
1058,1,0,342,0.7427
1058,0,21,371,0.7327
1059,1,0,341,0.7477
1060,1,0,340,0.757
1060,1,0,340,0.7563
1060,0,7,346,0.7405
1061,0,9,350,0.7441
1062,0,2,340,0.7441
1062,1,0,338,0.7498
1062,1,0,338,0.7434
1062,1,0,338,0.7584
1063,0,14,351,0.7505
1063,0,4,345,0.7441
1063,0,6,342,0.7448
1063,0,10,357,0.7384
1064,1,0,336,0.7598
1064,0,2,340,0.7462
1065,0,1,337,0.7462
1065,1,0,335,0.752
1066,0,66,404,0.7355
1066,1,0,334,0.7598
1067,0,15,346,0.747
1068,0,3,338,0.7462
1068,0,13,336,0.7548
1068,0,3,336,0.7513
1068,1,0,332,0.7627
1069,0,3,335,0.7513
1069,1,0,331,0.7505
1069,0,1,331,0.752
1069,1,0,331,0.752
1069,1,0,331,0.7548
1069,0,13,344,0.747
1070,1,0,330,0.757
1070,1,0,330,0.7641
1070,1,0,330,0.7641
1071,0,58,387,0.7548
1071,0,7,336,0.7527
1071,1,0,329,0.7548
1071,1,0,329,0.7498
1072,0,1,330,0.752
1072,1,0,328,0.7655
1072,1,0,328,0.7591
1072,0,53,375,0.7491
1072,1,0,328,0.7641
1072,1,0,328,0.7563
1073,0,12,339,0.7534
1073,1,0,327,0.7584
1074,1,0,326,0.7613
1074,1,0,326,0.7663
1074,1,0,326,0.767
1076,0,5,332,0.752
1076,1,0,324,0.762
1076,0,19,336,0.7577
1077,0,42,347,0.7398
1077,1,0,323,0.7613
1078,1,0,322,0.7698
1078,0,1,324,0.767
1078,1,0,322,0.7698
1078,1,0,322,0.7634
1078,0,1,324,0.7663
1078,0,23,322,0.7748
1078,1,0,322,0.7698
1079,1,0,321,0.767
1079,0,6,327,0.7591
1079,0,6,327,0.7577
1079,0,14,343,0.7513
1080,0,2,322,0.7691
1080,0,26,348,0.7577
1080,1,0,320,0.7713
1080,1,0,320,0.7706
1080,1,0,320,0.7713
1080,1,0,320,0.7706
1081,1,0,319,0.762
1081,1,0,319,0.7655
1082,1,0,318,0.7727
1082,1,0,318,0.7727
1082,0,388,374,0.95
1082,1,0,318,0.7727
1082,1,0,318,0.772
1082,1,0,318,0.7713
1082,0,5,323,0.7641
1082,1,0,318,0.7727
1082,1,0,318,0.7691
1082,0,1,320,0.7698
1082,1,0,318,0.7727
1082,1,0,318,0.7727
1082,1,0,318,0.7727
1082,1,0,318,0.7727
1082,0,40,358,0.7548
1082,0,4,322,0.7691
1083,0,4,317,0.7648
1083,0,8,329,0.752
1083,0,32,349,0.7634
1084,0,2,318,0.7734
1084,0,2,320,0.7498
1084,1,0,316,0.7741
1084,0,2,316,0.7727
1084,1,0,316,0.7741
1084,1,0,316,0.7741
1084,0,8,324,0.7634
1084,0,12,320,0.7706
1084,0,5,321,0.7698
1084,1,0,316,0.7741
1085,0,9,325,0.7548
1086,1,0,314,0.7756
1086,0,8,324,0.7691
1086,1,0,314,0.7756
1086,1,0,314,0.7756
1086,1,0,314,0.7756
1086,1,0,314,0.767
1086,0,2,318,0.7655
1086,1,0,314,0.7756
1087,1,0,313,0.7677
1087,0,1,315,0.7584
1087,0,14,331,0.7584
1088,1,0,312,0.7763
1088,0,4,316,0.7756
1088,1,0,312,0.777
1088,1,0,312,0.777
1088,0,6,320,0.757
1088,1,0,312,0.777
1088,1,0,312,0.777
1088,0,23,312,0.7806
1088,1,0,312,0.777
1089,1,0,311,0.767
1089,0,1,313,0.7548
1089,0,12,321,0.7484
1089,0,3,317,0.7591
1089,0,4,317,0.7627
1090,1,0,310,0.7784
1090,1,0,310,0.7784
1090,1,0,310,0.7784
1090,1,0,310,0.7777
1090,1,0,310,0.7784
1090,0,4,314,0.7734
1090,1,0,310,0.7784
1090,1,0,310,0.7784
1090,1,0,310,0.7784
1091,1,0,309,0.7748
1091,0,19,329,0.7505
1091,1,0,309,0.7655
1091,1,0,309,0.7734
1091,0,2,311,0.7641
1091,0,2,309,0.7655
1092,1,0,308,0.772
1092,1,0,308,0.7798
1092,0,2,312,0.7598
1092,1,0,308,0.7791
1092,0,14,326,0.7534
1092,0,2,312,0.7663
1092,0,997,309,0.7727
1092,1,0,308,0.7798
1092,0,5,312,0.7784
1092,0,26,317,0.7834
1094,0,23,306,0.782
1094,0,12,329,0.7634
1094,1,0,306,0.7813
1094,1,0,306,0.7813
1094,1,0,306,0.7806
1095,1,0,305,0.7756
1095,0,4,310,0.767
1095,1,0,305,0.7706
1096,0,1,305,0.7806
1096,1,0,304,0.7827
1096,1,0,304,0.7827
1096,1,0,304,0.782
1096,1,0,304,0.7827
1096,0,3,311,0.7777
1096,1,0,304,0.782
1096,1,0,304,0.7827
1096,1,0,304,0.782
1097,1,0,303,0.7741
1097,1,0,303,0.7756
1097,0,6,307,0.7698
1097,1,0,303,0.7756
1098,1,0,302,0.7834
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,0,29,330,0.762
1098,1,0,302,0.7834
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,1,0,302,0.7834
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,1,0,302,0.7841
1098,0,6,314,0.7691
1098,1,0,302,0.7841
1098,0,10,304,0.782
1099,1,0,301,0.7706
1099,0,8,313,0.7677
1099,0,6,313,0.7698
1100,1,0,300,0.7856
1100,0,4,304,0.777
1100,1,0,300,0.7841
1100,1,0,300,0.7848
1100,1,0,300,0.7856
1100,1,0,300,0.7856
1100,1,0,300,0.7856
1100,1,0,300,0.7841
1100,1,0,300,0.7856
1100,1,0,300,0.7856
1105,0,7,302,0.777
1107,0,20,315,0.7713
1107,1,0,293,0.7748
1108,1,0,292,0.782
1109,0,4,297,0.7698
1109,0,4,295,0.7763
1110,0,49,333,0.7713
1110,0,14,304,0.7784
